 fyear fmonth   fday   nday  nhour           rain           tair            par             vd          esoil             pc        jmax25t        jmax25g            mqt             rl        lambdat        lambdag             rr           asst           assg           etmt           etmg           su_1             zw             ws         spgfcf           infx
  2000      8      7   7525      4    0.12731E-07    0.21516E+02    0.00000E+00    0.65967E-03    0.00000E+00    0.46000E+00    0.33949E-03    0.16583E-03    0.34075E+04    0.13590E-05    0.48795E+03    0.61958E+02    0.25707E-06   -0.41113E-02   -0.78114E-03    0.00000E+00    0.00000E+00    0.60487E-02    0.81229E+01    0.98503E+01    0.88713E-04    0.00000E+00
  2000      8      7   7525      5    0.12731E-07    0.21119E+02    0.00000E+00    0.51181E-04    0.00000E+00    0.46000E+00    0.33949E-03    0.16583E-03    0.34075E+04    0.13346E-05    0.48795E+03    0.61958E+02    0.25707E-06   -0.40374E-02   -0.76711E-03    0.00000E+00    0.00000E+00    0.67845E-02    0.81229E+01    0.98502E+01    0.88707E-04    0.00000E+00
  2000      8      7   7525      6    0.12731E-07    0.21060E+02    0.00000E+00    0.00000E+00    0.00000E+00    0.46000E+00    0.33949E-03    0.16583E-03    0.34075E+04    0.13310E-05    0.48795E+03    0.61958E+02    0.25707E-06   -0.40266E-02   -0.76505E-03    0.00000E+00    0.00000E+00    0.68361E-02    0.81228E+01    0.98502E+01    0.88701E-04    0.00000E+00
  2000      8      7   7525      7    0.12731E-07    0.21621E+02    0.35247E-03    0.82234E-03    0.12036E-05    0.46000E+00    0.33949E-03    0.16583E-03    0.34075E+04    0.13655E-05    0.48795E+03    0.61958E+02    0.25707E-06    0.14917E-01    0.48938E-02    0.73386E-05    0.97317E-06    0.75040E-02    0.81228E+01    0.98501E+01    0.88694E-04    0.00000E+00
  2000      8      7   7525      8    0.12731E-07    0.22920E+02    0.77226E-03    0.29142E-02    0.28654E-05    0.46000E+00    0.33949E-03    0.16583E-03    0.34002E+04    0.14455E-05    0.48795E+03    0.61958E+02    0.25707E-06    0.28459E-01    0.66560E-02    0.28206E-04    0.29705E-05    0.81541E-02    0.81227E+01    0.98501E+01    0.88687E-04    0.00000E+00
  2000      8      7   7525      9    0.12731E-07    0.24789E+02    0.11327E-02    0.61850E-02    0.45255E-05    0.46000E+00    0.33949E-03    0.16583E-03    0.33774E+04    0.15578E-05    0.48795E+03    0.61958E+02    0.25707E-06    0.35283E-01    0.57726E-02    0.56065E-04    0.42640E-05    0.87798E-02    0.81227E+01    0.98500E+01    0.88680E-04    0.00000E+00
  2000      8      7   7525     10    0.12731E-07    0.26841E+02    0.14093E-02    0.10164E-01    0.60162E-05    0.46000E+00    0.33949E-03    0.16583E-03    0.33435E+04    0.16676E-05    0.48795E+03    0.61958E+02    0.25707E-06    0.38135E-01    0.00000E+00    0.84456E-04    0.00000E+00    0.93811E-02    0.81226E+01    0.98500E+01    0.88673E-04    0.00000E+00
  2000      8      7   7525     11    0.12731E-07    0.28694E+02    0.15832E-02    0.14135E-01    0.71759E-05    0.46000E+00    0.33949E-03    0.16583E-03    0.33062E+04    0.17392E-05    0.48795E+03    0.61958E+02    0.25707E-06    0.38283E-01    0.00000E+00    0.10652E-03    0.00000E+00    0.99606E-02    0.81226E+01    0.98499E+01    0.88666E-04    0.00000E+00
  2000      8      7   7525     12    0.12731E-07    0.30156E+02    0.16425E-02    0.17540E-01    0.78652E-05    0.46000E+00    0.33949E-03    0.16583E-03    0.32742E+04    0.17634E-05    0.48795E+03    0.61958E+02    0.25707E-06    0.36619E-01    0.00000E+00    0.11864E-03    0.00000E+00    0.10523E-01    0.81225E+01    0.98497E+01    0.88659E-04    0.00000E+00
  2000      8      7   7525     13    0.12731E-07    0.31227E+02    0.15832E-02    0.20196E-01    0.79791E-05    0.46000E+00    0.33949E-03    0.16583E-03    0.32536E+04    0.17558E-05    0.48795E+03    0.61958E+02    0.25707E-06    0.33738E-01    0.00000E+00    0.12094E-03    0.00000E+00    0.11075E-01    0.81224E+01    0.98496E+01    0.88653E-04    0.00000E+00
  2000      8      7   7525     14    0.12731E-07    0.31953E+02    0.14093E-02    0.22078E-01    0.74558E-05    0.46000E+00    0.33949E-03    0.16583E-03    0.32456E+04    0.17358E-05    0.48795E+03    0.61958E+02    0.25707E-06    0.29862E-01    0.00000E+00    0.11435E-03    0.00000E+00    0.11626E-01    0.81224E+01    0.98494E+01    0.88646E-04    0.00000E+00
  2000      8      7   7525     15    0.12731E-07    0.32282E+02    0.11327E-02    0.22955E-01    0.62801E-05    0.46000E+00    0.33949E-03    0.16583E-03    0.32498E+04    0.17223E-05    0.48795E+03    0.61958E+02    0.25707E-06    0.24929E-01    0.00000E+00    0.98692E-04    0.00000E+00    0.12184E-01    0.81223E+01    0.98493E+01    0.88639E-04    0.00000E+00
  2000      8      7   7525     16    0.12731E-07    0.32077E+02    0.77224E-03    0.22407E-01    0.44835E-05    0.46000E+00    0.33949E-03    0.16583E-03    0.32664E+04    0.17310E-05    0.48795E+03    0.61958E+02    0.25707E-06    0.18271E-01    0.00000E+00    0.72128E-04    0.00000E+00    0.12759E-01    0.81223E+01    0.98491E+01    0.88632E-04    0.00000E+00
  2000      8      7   7525     17    0.12731E-07    0.31260E+02    0.00000E+00    0.20282E-01    0.00000E+00    0.46000E+00    0.33949E-03    0.16583E-03    0.32972E+04    0.17551E-05    0.48795E+03    0.61958E+02    0.25707E-06   -0.53097E-02   -0.10088E-02    0.00000E+00    0.00000E+00    0.13360E-01    0.81222E+01    0.98490E+01    0.88625E-04    0.00000E+00
  2000      8      7   7525     18    0.12731E-07    0.29956E+02    0.00000E+00    0.17059E-01    0.00000E+00    0.46000E+00    0.33949E-03    0.16583E-03    0.33775E+04    0.17623E-05    0.48795E+03    0.61958E+02    0.25707E-06   -0.53313E-02   -0.10129E-02    0.00000E+00    0.00000E+00    0.14026E-01    0.81221E+01    0.98488E+01    0.88618E-04    0.00000E+00
  2000      8      7   7525     19    0.12731E-07    0.28465E+02    0.00000E+00    0.13623E-01    0.00000E+00    0.46000E+00    0.33949E-03    0.16583E-03    0.33993E+04    0.17324E-05    0.48795E+03    0.61958E+02    0.25707E-06   -0.52409E-02   -0.99576E-03    0.00000E+00    0.00000E+00    0.14691E-01    0.81221E+01    0.98488E+01    0.88612E-04    0.00000E+00
  2000      8      7   7525     20    0.12731E-07    0.27099E+02    0.00000E+00    0.10695E-01    0.00000E+00    0.46000E+00    0.33949E-03    0.16583E-03    0.34053E+04    0.16796E-05    0.48795E+03    0.61958E+02    0.25707E-06   -0.50811E-02   -0.96541E-03    0.00000E+00    0.00000E+00    0.15357E-01    0.81220E+01    0.98487E+01    0.88605E-04    0.00000E+00
  2000      8      7   7525     21    0.12731E-07    0.26010E+02    0.00000E+00    0.85027E-02    0.00000E+00    0.46000E+00    0.33949E-03    0.16583E-03    0.34069E+04    0.16258E-05    0.48795E+03    0.61958E+02    0.25707E-06   -0.49185E-02   -0.93452E-03    0.00000E+00    0.00000E+00    0.16023E-01    0.81220E+01    0.98487E+01    0.88598E-04    0.00000E+00
  2000      8      7   7525     22    0.12731E-07    0.25158E+02    0.00000E+00    0.68706E-02    0.00000E+00    0.46000E+00    0.33949E-03    0.16583E-03    0.34074E+04    0.15790E-05    0.48795E+03    0.61958E+02    0.25707E-06   -0.47769E-02   -0.90761E-03    0.00000E+00    0.00000E+00    0.16688E-01    0.81219E+01    0.98486E+01    0.88591E-04    0.00000E+00
  2000      8      7   7525     23    0.12731E-07    0.24422E+02    0.00000E+00    0.55180E-02    0.00000E+00    0.46000E+00    0.33949E-03    0.16583E-03    0.34075E+04    0.15363E-05    0.48795E+03    0.61958E+02    0.25707E-06   -0.46477E-02   -0.88306E-03    0.00000E+00    0.00000E+00    0.17353E-01    0.81219E+01    0.98486E+01    0.88584E-04    0.00000E+00
  2000      8      7   7525     24    0.12731E-07    0.23732E+02    0.00000E+00    0.42955E-02    0.00000E+00    0.46000E+00    0.33949E-03    0.16583E-03    0.34075E+04    0.14950E-05    0.48795E+03    0.61958E+02    0.25707E-06   -0.45227E-02   -0.85931E-03    0.00000E+00    0.00000E+00    0.18019E-01    0.81218E+01    0.98485E+01    0.88577E-04    0.00000E+00
  2000      8      8   7526      1    0.00000E+00    0.22821E+02    0.00000E+00    0.47169E-02    0.00000E+00    0.44000E+00    0.33609E-03    0.16417E-03    0.34075E+04    0.13897E-05    0.10580E+04    0.19742E+03    0.24564E-06   -0.43109E-02   -0.69191E-03    0.00000E+00    0.00000E+00    0.18684E-01    0.81217E+01    0.98485E+01    0.88570E-04    0.00000E+00
  2000      8      8   7526      2    0.00000E+00    0.22210E+02    0.00000E+00    0.37194E-02    0.00000E+00    0.44000E+00    0.33609E-03    0.16417E-03    0.34075E+04    0.13533E-05    0.10580E+04    0.19742E+03    0.24564E-06   -0.41981E-02   -0.67379E-03    0.00000E+00    0.00000E+00    0.18685E-01    0.81217E+01    0.98484E+01    0.88563E-04    0.00000E+00
  2000      8      8   7526      3    0.00000E+00    0.21647E+02    0.00000E+00    0.28309E-02    0.00000E+00    0.44000E+00    0.33609E-03    0.16417E-03    0.34075E+04    0.13198E-05    0.10580E+04    0.19742E+03    0.24564E-06   -0.40943E-02   -0.65714E-03    0.00000E+00    0.00000E+00    0.18686E-01    0.81216E+01    0.98483E+01    0.88557E-04    0.00000E+00
  2000      8      8   7526      4    0.00000E+00    0.21105E+02    0.00000E+00    0.19985E-02    0.00000E+00    0.44000E+00    0.33609E-03    0.16417E-03    0.34075E+04    0.12877E-05    0.10580E+04    0.19742E+03    0.24564E-06   -0.39945E-02   -0.64112E-03    0.00000E+00    0.00000E+00    0.18687E-01    0.81216E+01    0.98482E+01    0.88550E-04    0.00000E+00
  2000      8      8   7526      5    0.00000E+00    0.20673E+02    0.00000E+00    0.13525E-02    0.00000E+00    0.44000E+00    0.33609E-03    0.16417E-03    0.34075E+04    0.12622E-05    0.10580E+04    0.19742E+03    0.24564E-06   -0.39154E-02   -0.62843E-03    0.00000E+00    0.00000E+00    0.18688E-01    0.81215E+01    0.98481E+01    0.88543E-04    0.00000E+00
  2000      8      8   7526      6    0.00000E+00    0.20609E+02    0.00000E+00    0.12588E-02    0.00000E+00    0.44000E+00    0.33609E-03    0.16417E-03    0.34075E+04    0.12584E-05    0.10580E+04    0.19742E+03    0.24564E-06   -0.39038E-02   -0.62657E-03    0.00000E+00    0.00000E+00    0.18689E-01    0.81214E+01    0.98481E+01    0.88536E-04    0.00000E+00
  2000      8      8   7526      7    0.00000E+00    0.21219E+02    0.37084E-03    0.21715E-02    0.32337E-05    0.44000E+00    0.33609E-03    0.16417E-03    0.34075E+04    0.12944E-05    0.10580E+04    0.19742E+03    0.24564E-06    0.15742E-01    0.43497E-02    0.18432E-04    0.24331E-05    0.18690E-01    0.81214E+01    0.98480E+01    0.88529E-04    0.00000E+00
  2000      8      8   7526      8    0.00000E+00    0.22631E+02    0.80966E-03    0.44027E-02    0.70427E-05    0.44000E+00    0.33609E-03    0.16417E-03    0.33891E+04    0.13784E-05    0.10580E+04    0.19742E+03    0.24564E-06    0.29937E-01    0.64449E-02    0.51730E-04    0.56430E-05    0.18644E-01    0.81213E+01    0.98479E+01    0.88522E-04    0.00000E+00
  2000      8      8   7526      9    0.00000E+00    0.24661E+02    0.11865E-02    0.79178E-02    0.10264E-04    0.44000E+00    0.33609E-03    0.16417E-03    0.33507E+04    0.14968E-05    0.10580E+04    0.19742E+03    0.24564E-06    0.37638E-01    0.69289E-02    0.94286E-04    0.90370E-05    0.18542E-01    0.81213E+01    0.98478E+01    0.88515E-04    0.00000E+00
  2000      8      8   7526     10    0.00000E+00    0.26892E+02    0.14756E-02    0.12232E-01    0.12663E-04    0.44000E+00    0.33609E-03    0.16417E-03    0.32977E+04    0.16123E-05    0.10580E+04    0.19742E+03    0.24564E-06    0.41524E-01    0.59577E-02    0.13950E-03    0.95546E-05    0.18393E-01    0.81212E+01    0.98476E+01    0.88509E-04    0.00000E+00
  2000      8      8   7526     11    0.00000E+00    0.28907E+02    0.16574E-02    0.16576E-01    0.14081E-04    0.44000E+00    0.33609E-03    0.16417E-03    0.32378E+04    0.16845E-05    0.10580E+04    0.19742E+03    0.24564E-06    0.42578E-01    0.48117E-02    0.17703E-03    0.94622E-05    0.18210E-01    0.81212E+01    0.98474E+01    0.88502E-04    0.00000E+00
  2000      8      8   7526     12    0.00000E+00    0.30495E+02    0.17194E-02    0.20326E-01    0.14444E-04    0.44000E+00    0.33609E-03    0.16417E-03    0.31837E+04    0.17027E-05    0.10580E+04    0.19742E+03    0.24564E-06    0.41487E-01    0.40210E-02    0.19974E-03    0.93711E-05    0.18006E-01    0.81211E+01    0.98472E+01    0.88495E-04    0.00000E+00
  2000      8      8   7526     13    0.00000E+00    0.31659E+02    0.16574E-02    0.23268E-01    0.13762E-04    0.44000E+00    0.33609E-03    0.16417E-03    0.31457E+04    0.16851E-05    0.10580E+04    0.19742E+03    0.24564E-06    0.38823E-01    0.35106E-02    0.20642E-03    0.92817E-05    0.17797E-01    0.81210E+01    0.98469E+01    0.88488E-04    0.00000E+00
  2000      8      8   7526     14    0.00000E+00    0.32448E+02    0.14756E-02    0.25360E-01    0.12115E-04    0.44000E+00    0.33609E-03    0.16417E-03    0.31279E+04    0.16553E-05    0.10580E+04    0.19742E+03    0.24564E-06    0.34843E-01    0.31806E-02    0.19780E-03    0.91940E-05    0.17598E-01    0.81210E+01    0.98466E+01    0.88481E-04    0.00000E+00
  2000      8      8   7526     15    0.00000E+00    0.32807E+02    0.11865E-02    0.26337E-01    0.96443E-05    0.44000E+00    0.33609E-03    0.16417E-03    0.31309E+04    0.16366E-05    0.10580E+04    0.19742E+03    0.24564E-06    0.29453E-01    0.26856E-02    0.17291E-03    0.79978E-05    0.17422E-01    0.81209E+01    0.98463E+01    0.88474E-04    0.00000E+00
  2000      8      8   7526     16    0.00000E+00    0.32583E+02    0.80964E-03    0.25726E-01    0.65286E-05    0.44000E+00    0.33609E-03    0.16417E-03    0.31559E+04    0.16486E-05    0.10580E+04    0.19742E+03    0.24564E-06    0.21835E-01    0.23292E-02    0.12789E-03    0.68602E-05    0.17283E-01    0.81209E+01    0.98460E+01    0.88467E-04    0.00000E+00
  2000      8      8   7526     17    0.00000E+00    0.31696E+02    0.00000E+00    0.23363E-01    0.00000E+00    0.44000E+00    0.33609E-03    0.16417E-03    0.32074E+04    0.16841E-05    0.10580E+04    0.19742E+03    0.24564E-06   -0.52242E-02   -0.83848E-03    0.00000E+00    0.00000E+00    0.17189E-01    0.81208E+01    0.98457E+01    0.88461E-04    0.00000E+00
  2000      8      8   7526     18    0.00000E+00    0.30278E+02    0.00000E+00    0.19796E-01    0.00000E+00    0.44000E+00    0.33609E-03    0.16417E-03    0.33496E+04    0.17028E-05    0.10580E+04    0.19742E+03    0.24564E-06   -0.52824E-02   -0.84784E-03    0.00000E+00    0.00000E+00    0.17190E-01    0.81207E+01    0.98455E+01    0.88454E-04    0.00000E+00
  2000      8      8   7526     19    0.00000E+00    0.28657E+02    0.00000E+00    0.16014E-01    0.00000E+00    0.44000E+00    0.33609E-03    0.16417E-03    0.33906E+04    0.16781E-05    0.10580E+04    0.19742E+03    0.24564E-06   -0.52056E-02   -0.83551E-03    0.00000E+00    0.00000E+00    0.17191E-01    0.81207E+01    0.98454E+01    0.88447E-04    0.00000E+00
  2000      8      8   7526     20    0.00000E+00    0.27173E+02    0.00000E+00    0.12812E-01    0.00000E+00    0.44000E+00    0.33609E-03    0.16417E-03    0.34026E+04    0.16248E-05    0.10580E+04    0.19742E+03    0.24564E-06   -0.50402E-02   -0.80897E-03    0.00000E+00    0.00000E+00    0.17192E-01    0.81206E+01    0.98453E+01    0.88440E-04    0.00000E+00
  2000      8      8   7526     21    0.00000E+00    0.25989E+02    0.00000E+00    0.10426E-01    0.00000E+00    0.44000E+00    0.33609E-03    0.16417E-03    0.34061E+04    0.15686E-05    0.10580E+04    0.19742E+03    0.24564E-06   -0.48660E-02   -0.78101E-03    0.00000E+00    0.00000E+00    0.17193E-01    0.81206E+01    0.98452E+01    0.88433E-04    0.00000E+00
  2000      8      8   7526     22    0.00000E+00    0.25063E+02    0.00000E+00    0.86584E-02    0.00000E+00    0.44000E+00    0.33609E-03    0.16417E-03    0.34071E+04    0.15193E-05    0.10580E+04    0.19742E+03    0.24564E-06   -0.47129E-02   -0.75643E-03    0.00000E+00    0.00000E+00    0.17194E-01    0.81205E+01    0.98451E+01    0.88426E-04    0.00000E+00
  2000      8      8   7526     23    0.00000E+00    0.24263E+02    0.00000E+00    0.71985E-02    0.00000E+00    0.44000E+00    0.33609E-03    0.16417E-03    0.34074E+04    0.14742E-05    0.10580E+04    0.19742E+03    0.24564E-06   -0.45730E-02   -0.73397E-03    0.00000E+00    0.00000E+00    0.17195E-01    0.81204E+01    0.98450E+01    0.88419E-04    0.00000E+00
  2000      8      8   7526     24    0.00000E+00    0.23513E+02    0.00000E+00    0.58835E-02    0.00000E+00    0.44000E+00    0.33609E-03    0.16417E-03    0.34075E+04    0.14305E-05    0.10580E+04    0.19742E+03    0.24564E-06   -0.44376E-02   -0.71225E-03    0.00000E+00    0.00000E+00    0.17196E-01    0.81204E+01    0.98449E+01    0.88413E-04    0.00000E+00
  2000      8      9   7527      1    0.00000E+00    0.21547E+02    0.00000E+00    0.26794E-02    0.00000E+00    0.46000E+00    0.33945E-03    0.16581E-03    0.34075E+04    0.13608E-05    0.10259E+04    0.18644E+03    0.25662E-06   -0.41166E-02   -0.78215E-03    0.00000E+00    0.00000E+00    0.17197E-01    0.81203E+01    0.98448E+01    0.88406E-04    0.00000E+00
  2000      8      9   7527      2    0.00000E+00    0.20886E+02    0.00000E+00    0.16726E-02    0.00000E+00    0.46000E+00    0.33945E-03    0.16581E-03    0.34075E+04    0.13202E-05    0.10259E+04    0.18644E+03    0.25662E-06   -0.39940E-02   -0.75886E-03    0.00000E+00    0.00000E+00    0.17198E-01    0.81203E+01    0.98447E+01    0.88399E-04    0.00000E+00
  2000      8      9   7527      3    0.00000E+00    0.20279E+02    0.00000E+00    0.77855E-03    0.00000E+00    0.46000E+00    0.33945E-03    0.16581E-03    0.34075E+04    0.12833E-05    0.10259E+04    0.18644E+03    0.25662E-06   -0.38823E-02   -0.73764E-03    0.00000E+00    0.00000E+00    0.17199E-01    0.81202E+01    0.98446E+01    0.88392E-04    0.00000E+00
  2000      8      9   7527      4    0.00000E+00    0.19693E+02    0.00000E+00    0.00000E+00    0.00000E+00    0.46000E+00    0.33945E-03    0.16581E-03    0.34075E+04    0.12481E-05    0.10259E+04    0.18644E+03    0.25662E-06   -0.37757E-02   -0.71739E-03    0.00000E+00    0.00000E+00    0.17200E-01    0.81202E+01    0.98445E+01    0.88385E-04    0.00000E+00
  2000      8      9   7527      5    0.00000E+00    0.19226E+02    0.00000E+00    0.00000E+00    0.00000E+00    0.46000E+00    0.33945E-03    0.16581E-03    0.34075E+04    0.12203E-05    0.10259E+04    0.18644E+03    0.25662E-06   -0.36918E-02   -0.70144E-03    0.00000E+00    0.00000E+00    0.17201E-01    0.81201E+01    0.98445E+01    0.88378E-04    0.00000E+00
  2000      8      9   7527      6    0.00000E+00    0.19158E+02    0.00000E+00    0.00000E+00    0.00000E+00    0.46000E+00    0.33945E-03    0.16581E-03    0.34075E+04    0.12163E-05    0.10259E+04    0.18644E+03    0.25662E-06   -0.36795E-02   -0.69911E-03    0.00000E+00    0.00000E+00    0.17202E-01    0.81200E+01    0.98444E+01    0.88371E-04    0.00000E+00
  2000      8      9   7527      7    0.00000E+00    0.19816E+02    0.35550E-03    0.11649E-03    0.27829E-05    0.46000E+00    0.33945E-03    0.16581E-03    0.34075E+04    0.12555E-05    0.10259E+04    0.18644E+03    0.25662E-06    0.16065E-01    0.55220E-02    0.37640E-05    0.55204E-06    0.17203E-01    0.81200E+01    0.98443E+01    0.88364E-04    0.00000E+00
  2000      8      9   7527      8    0.00000E+00    0.21341E+02    0.77346E-03    0.23620E-02    0.60409E-05    0.46000E+00    0.33945E-03    0.16581E-03    0.34037E+04    0.13481E-05    0.10259E+04    0.18644E+03    0.25662E-06    0.29656E-01    0.77957E-02    0.34554E-04    0.44364E-05    0.17164E-01    0.81199E+01    0.98442E+01    0.88358E-04    0.00000E+00
  2000      8      9   7527      9    0.00000E+00    0.23534E+02    0.11324E-02    0.59293E-02    0.87993E-05    0.46000E+00    0.33945E-03    0.16581E-03    0.33719E+04    0.14829E-05    0.10259E+04    0.18644E+03    0.25662E-06    0.37139E-01    0.83538E-02    0.75956E-04    0.87449E-05    0.17077E-01    0.81199E+01    0.98441E+01    0.88351E-04    0.00000E+00
  2000      8      9   7527     10    0.00000E+00    0.25943E+02    0.14078E-02    0.10352E-01    0.10858E-04    0.46000E+00    0.33945E-03    0.16581E-03    0.33213E+04    0.16221E-05    0.10259E+04    0.18644E+03    0.25662E-06    0.41066E-01    0.71378E-02    0.12146E-03    0.97423E-05    0.16950E-01    0.81198E+01    0.98440E+01    0.88344E-04    0.00000E+00
  2000      8      9   7527     11    0.00000E+00    0.28119E+02    0.15809E-02    0.14847E-01    0.12080E-04    0.46000E+00    0.33945E-03    0.16581E-03    0.32612E+04    0.17208E-05    0.10259E+04    0.18644E+03    0.25662E-06    0.42250E-01    0.55720E-02    0.16054E-03    0.96454E-05    0.16793E-01    0.81197E+01    0.98438E+01    0.88337E-04    0.00000E+00
  2000      8      9   7527     12    0.00000E+00    0.29835E+02    0.16399E-02    0.18759E-01    0.12401E-04    0.46000E+00    0.33945E-03    0.16581E-03    0.32048E+04    0.17610E-05    0.10259E+04    0.18644E+03    0.25662E-06    0.41256E-01    0.45390E-02    0.18529E-03    0.95502E-05    0.16618E-01    0.81197E+01    0.98436E+01    0.88330E-04    0.00000E+00
  2000      8      9   7527     13    0.00000E+00    0.31092E+02    0.15809E-02    0.21845E-01    0.11826E-04    0.46000E+00    0.33945E-03    0.16581E-03    0.31634E+04    0.17580E-05    0.10259E+04    0.18644E+03    0.25662E-06    0.38603E-01    0.38982E-02    0.19381E-03    0.94567E-05    0.16439E-01    0.81196E+01    0.98433E+01    0.88323E-04    0.00000E+00
  2000      8      9   7527     14    0.00000E+00    0.31944E+02    0.14078E-02    0.24050E-01    0.10421E-04    0.46000E+00    0.33945E-03    0.16581E-03    0.31425E+04    0.17359E-05    0.10259E+04    0.18644E+03    0.25662E-06    0.34550E-01    0.34963E-02    0.18658E-03    0.93651E-05    0.16268E-01    0.81196E+01    0.98430E+01    0.88316E-04    0.00000E+00
  2000      8      9   7527     15    0.00000E+00    0.32331E+02    0.11324E-02    0.25081E-01    0.83049E-05    0.46000E+00    0.33945E-03    0.16581E-03    0.31430E+04    0.17199E-05    0.10259E+04    0.18644E+03    0.25662E-06    0.29045E-01    0.31789E-02    0.16276E-03    0.89574E-05    0.16118E-01    0.81195E+01    0.98427E+01    0.88309E-04    0.00000E+00
  2000      8      9   7527     16    0.00000E+00    0.32090E+02    0.77344E-03    0.24436E-01    0.56304E-05    0.46000E+00    0.33945E-03    0.16581E-03    0.31663E+04    0.17303E-05    0.10259E+04    0.18644E+03    0.25662E-06    0.21361E-01    0.27430E-02    0.11932E-03    0.76335E-05    0.15998E-01    0.81195E+01    0.98424E+01    0.88303E-04    0.00000E+00
  2000      8      9   7527     17    0.00000E+00    0.31132E+02    0.00000E+00    0.21946E-01    0.00000E+00    0.46000E+00    0.33945E-03    0.16581E-03    0.32161E+04    0.17573E-05    0.10259E+04    0.18644E+03    0.25662E-06   -0.53162E-02   -0.10101E-02    0.00000E+00    0.00000E+00    0.15917E-01    0.81194E+01    0.98422E+01    0.88296E-04    0.00000E+00
  2000      8      9   7527     18    0.00000E+00    0.29600E+02    0.00000E+00    0.18204E-01    0.00000E+00    0.46000E+00    0.33945E-03    0.16581E-03    0.33499E+04    0.17582E-05    0.10259E+04    0.18644E+03    0.25662E-06   -0.53190E-02   -0.10106E-02    0.00000E+00    0.00000E+00    0.15918E-01    0.81193E+01    0.98420E+01    0.88289E-04    0.00000E+00
  2000      8      9   7527     19    0.00000E+00    0.27850E+02    0.00000E+00    0.14264E-01    0.00000E+00    0.46000E+00    0.33945E-03    0.16581E-03    0.33900E+04    0.17109E-05    0.10259E+04    0.18644E+03    0.25662E-06   -0.51758E-02   -0.98340E-03    0.00000E+00    0.00000E+00    0.15919E-01    0.81193E+01    0.98418E+01    0.88282E-04    0.00000E+00
  2000      8      9   7527     20    0.00000E+00    0.26247E+02    0.00000E+00    0.10949E-01    0.00000E+00    0.46000E+00    0.33945E-03    0.16581E-03    0.34022E+04    0.16380E-05    0.10259E+04    0.18644E+03    0.25662E-06   -0.49554E-02   -0.94152E-03    0.00000E+00    0.00000E+00    0.15920E-01    0.81192E+01    0.98417E+01    0.88275E-04    0.00000E+00
  2000      8      9   7527     21    0.00000E+00    0.24968E+02    0.00000E+00    0.84950E-02    0.00000E+00    0.46000E+00    0.33945E-03    0.16581E-03    0.34059E+04    0.15680E-05    0.10259E+04    0.18644E+03    0.25662E-06   -0.47436E-02   -0.90129E-03    0.00000E+00    0.00000E+00    0.15921E-01    0.81192E+01    0.98416E+01    0.88268E-04    0.00000E+00
  2000      8      9   7527     22    0.00000E+00    0.23968E+02    0.00000E+00    0.66851E-02    0.00000E+00    0.46000E+00    0.33945E-03    0.16581E-03    0.34070E+04    0.15091E-05    0.10259E+04    0.18644E+03    0.25662E-06   -0.45653E-02   -0.86741E-03    0.00000E+00    0.00000E+00    0.15922E-01    0.81191E+01    0.98415E+01    0.88261E-04    0.00000E+00
  2000      8      9   7527     23    0.00000E+00    0.23104E+02    0.00000E+00    0.51965E-02    0.00000E+00    0.46000E+00    0.33945E-03    0.16581E-03    0.34073E+04    0.14566E-05    0.10259E+04    0.18644E+03    0.25662E-06   -0.44065E-02   -0.83724E-03    0.00000E+00    0.00000E+00    0.15923E-01    0.81190E+01    0.98415E+01    0.88254E-04    0.00000E+00
  2000      8      9   7527     24    0.00000E+00    0.22294E+02    0.00000E+00    0.38605E-02    0.00000E+00    0.46000E+00    0.33945E-03    0.16581E-03    0.34074E+04    0.14068E-05    0.10259E+04    0.18644E+03    0.25662E-06   -0.42558E-02   -0.80859E-03    0.00000E+00    0.00000E+00    0.15924E-01    0.81190E+01    0.98414E+01    0.88248E-04    0.00000E+00
  2000      8     10   7528      1    0.00000E+00    0.22709E+02    0.00000E+00    0.45372E-02    0.00000E+00    0.48000E+00    0.34285E-03    0.16747E-03    0.34075E+04    0.14825E-05    0.99615E+03    0.17681E+03    0.26813E-06   -0.43764E-02   -0.96061E-03    0.00000E+00    0.00000E+00    0.15926E-01    0.81189E+01    0.98413E+01    0.88241E-04    0.00000E+00
  2000      8     10   7528      2    0.00000E+00    0.22121E+02    0.00000E+00    0.35832E-02    0.00000E+00    0.48000E+00    0.34285E-03    0.16747E-03    0.34075E+04    0.14450E-05    0.99615E+03    0.17681E+03    0.26813E-06   -0.42658E-02   -0.93634E-03    0.00000E+00    0.00000E+00    0.15927E-01    0.81189E+01    0.98412E+01    0.88234E-04    0.00000E+00
  2000      8     10   7528      3    0.00000E+00    0.21581E+02    0.00000E+00    0.27326E-02    0.00000E+00    0.48000E+00    0.34285E-03    0.16747E-03    0.34075E+04    0.14106E-05    0.99615E+03    0.17681E+03    0.26813E-06   -0.41642E-02   -0.91404E-03    0.00000E+00    0.00000E+00    0.15928E-01    0.81188E+01    0.98411E+01    0.88227E-04    0.00000E+00
  2000      8     10   7528      4    0.00000E+00    0.21061E+02    0.00000E+00    0.19347E-02    0.00000E+00    0.48000E+00    0.34285E-03    0.16747E-03    0.34075E+04    0.13775E-05    0.99615E+03    0.17681E+03    0.26813E-06   -0.40665E-02   -0.89260E-03    0.00000E+00    0.00000E+00    0.15929E-01    0.81187E+01    0.98410E+01    0.88220E-04    0.00000E+00
